"r","theo","border","trans","iso"
0,0,0,0,0
0.6015625,1.13687151142175,0,0,0
1.203125,4.54748604568698,0,0,0
1.8046875,10.2318436027957,0,0,0
2.40625,18.1899441827479,0,0,0
3.0078125,28.4217877855436,0,0,0
3.609375,40.9273744111828,0,0,0
4.2109375,55.7067040596655,0,0,0
4.8125,72.7597767309917,0,0,0
5.4140625,92.0865924251614,0,0,0
6.015625,113.687151142175,0,0,0
6.6171875,137.561452882031,0,0,0
7.21875,163.709497644731,0,0,0
7.8203125,192.131285430275,0,0,0
8.421875,222.826816238662,0,0,0
9.0234375,255.796090069893,0,0,0
9.625,291.039106923967,0,0,0
10.2265625,328.555866800885,0,0,0
10.828125,368.346369700646,0,0,0
11.4296875,410.41061562325,0,0,0
12.03125,454.748604568698,0,0,0
12.6328125,501.36033653699,0,0,0
13.234375,550.245811528125,0,0,0
13.8359375,601.405029542104,0,0,0
14.4375,654.837990578926,0,0,0
15.0390625,710.544694638591,0,0,0
15.640625,768.5251417211,0,0,0
16.2421875,828.779331826453,0,0,0
16.84375,891.307264954649,0,0,0
17.4453125,956.108941105688,0,0,0
18.046875,1023.18436027957,0,0,0
18.6484375,1092.5335224763,0,0,0
19.25,1164.15642769587,0,0,0
19.8515625,1238.05307593828,0,0,0
20.453125,1314.22346720354,0,0,0
21.0546875,1392.66760149164,0,0,0
21.65625,1473.38547880258,0,0,0
22.2578125,1556.37709913637,0,0,0
22.859375,1641.642462493,0,0,0
23.4609375,1729.18156887248,0,0,0
24.0625,1818.99441827479,0,0,0
24.6640625,1911.08101069995,0,0,0
25.265625,2005.44134614796,0,0,0
25.8671875,2102.07542461881,0,0,0
26.46875,2200.9832461125,0,0,0
27.0703125,2302.16481062904,0,0,0
27.671875,2405.62011816841,0,0,0
28.2734375,2511.34916873064,0,0,0
28.875,2619.3519623157,0,0,0
29.4765625,2729.62849892361,0,0,0
30.078125,2842.17877855436,0,0,0
30.6796875,2957.00280120796,0,0,0
31.28125,3074.1005668844,0,0,0
31.8828125,3193.47207558368,0,0,0
32.484375,3315.11732730581,0,0,0
33.0859375,3439.03632205078,0,0,0
33.6875,3565.2290598186,0,0,0
34.2890625,3693.69554060925,0,0,0
34.890625,3824.43576442275,0,0,0
35.4921875,3957.4497312591,0,0,0
36.09375,4092.73744111829,0,0,0
36.6953125,4230.29889400032,0,0,0
37.296875,4370.13408990519,0,0,0
37.8984375,4512.24302883291,0,0,0
38.5,4656.62571078347,0,0,0
39.1015625,4803.28213575688,0,0,0
39.703125,4952.21230375312,0,0,0
40.3046875,5103.41621477222,0,0,0
